,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
1447,Rickie Lambert,GBR,FW,West Brom,eng Premier League,34.0,1982.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1448,Érik Lamela,ARG,MF,Tottenham,eng Premier League,24.0,1992.0,6.6,1.0,0.0,0.0,13.0,11.0,1.0,26.0,4.0,12.0,0.0,1.0,0.0
1449,Ádám Lang,HUN,DF,Dijon,fr Ligue 1,23.0,1993.0,18.1,4.0,0.0,0.0,20.0,5.0,0.0,5.0,26.0,16.0,0.0,1.0,1.0
1450,Sebastian Langkamp,DEU,DF,Hertha BSC,de Bundesliga,28.0,1988.0,25.7,5.0,0.0,0.0,27.0,38.0,0.0,0.0,66.0,32.0,0.0,0.0,0.0
1451,Manuel Lanzini,ARG,MF,West Ham,eng Premier League,23.0,1993.0,30.1,9.0,0.0,0.0,20.0,38.0,7.0,73.0,51.0,34.0,0.0,0.0,0.0
1452,Gianluca Lapadula,PER,FW,Milan,it Serie A,26.0,1990.0,14.0,3.0,0.0,0.0,49.0,31.0,18.0,4.0,2.0,11.0,2.0,0.0,0.0
1453,Aymeric Laporte,ESP,DF,Athletic Club,es La Liga,22.0,1994.0,31.8,10.0,0.0,0.0,29.0,34.0,6.0,13.0,66.0,41.0,0.0,0.0,0.0
1454,Danilo Larangeira,BRA,DF,Udinese,it Serie A,32.0,1984.0,35.6,9.0,1.0,0.0,37.0,11.0,3.0,13.0,54.0,36.0,0.0,1.0,1.0
1456,Seb Larsson,SWE,MF,Sunderland,eng Premier League,31.0,1985.0,16.3,4.0,1.0,0.0,30.0,8.0,0.0,72.0,17.0,31.0,0.0,1.0,0.0
1457,Miguel de las Cuevas,ESP,MF,Osasuna,es La Liga,30.0,1986.0,20.0,3.0,0.0,0.0,23.0,25.0,8.0,61.0,19.0,27.0,0.0,1.0,0.0
1458,Paul Lasne,FRA,MF,Montpellier,fr Ligue 1,27.0,1989.0,16.5,1.0,0.0,0.0,12.0,30.0,0.0,84.0,22.0,19.0,0.0,0.0,0.0
1459,Pierre-Michel Lasogga,DEU,FW,Hamburger SV,de Bundesliga,24.0,1991.0,6.1,2.0,0.0,0.0,17.0,6.0,6.0,1.0,5.0,2.0,0.0,0.0,0.0
1460,Toni Lato,ESP,DF,Valencia,es La Liga,18.0,1997.0,5.4,2.0,0.0,0.0,6.0,5.0,0.0,9.0,11.0,12.0,0.0,0.0,0.0
1461,Danny Latza,DEU,MF,Mainz 05,de Bundesliga,26.0,1989.0,17.5,6.0,0.0,0.0,29.0,33.0,0.0,4.0,52.0,28.0,0.0,0.0,0.0
1462,Laure,ESP,DF,La Coruña,es La Liga,31.0,1985.0,4.7,0.0,1.0,0.0,15.0,5.0,0.0,10.0,11.0,7.0,0.0,0.0,0.0
1463,Vincent Laurini,FRA,DF,Empoli,it Serie A,27.0,1989.0,21.2,2.0,1.0,0.0,23.0,31.0,0.0,35.0,42.0,35.0,0.0,0.0,0.0
1464,Wesley Lautoa,NCL,"MF,DF",Lorient,fr Ligue 1,28.0,1987.0,16.7,6.0,0.0,0.0,36.0,25.0,0.0,1.0,51.0,36.0,0.0,0.0,0.0
1465,Diego Laxalt,URY,MF,Genoa,it Serie A,23.0,1993.0,34.8,5.0,0.0,0.0,47.0,68.0,1.0,149.0,46.0,47.0,0.0,0.0,0.0
1466,Darko Lazović,SRB,"MF,FW",Genoa,it Serie A,25.0,1990.0,27.2,4.0,2.0,1.0,20.0,15.0,4.0,196.0,34.0,36.0,0.0,0.0,0.0
1467,Mickaël Le Bihan,FRA,FW,Nice,fr Ligue 1,26.0,1990.0,3.4,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
1468,Vincent Le Goff,FRA,DF,Lorient,fr Ligue 1,26.0,1989.0,37.1,5.0,0.0,0.0,32.0,17.0,1.0,71.0,83.0,53.0,0.0,1.0,0.0
1469,Maxime Le Marchand,FRA,DF,Nice,fr Ligue 1,26.0,1989.0,7.9,1.0,0.0,0.0,9.0,5.0,0.0,2.0,13.0,7.0,0.0,0.0,1.0
1470,James Lea Siliki,CMR,"FW,MF",Rennes,fr Ligue 1,20.0,1996.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1471,Grant Leadbitter,GBR,MF,Middlesbrough,eng Premier League,30.0,1986.0,7.9,1.0,0.0,0.0,8.0,7.0,0.0,20.0,9.0,12.0,0.0,0.0,0.0
1472,Jordan Leborgne,GLP,DF,Caen,fr Ligue 1,20.0,1995.0,2.8,0.0,0.0,0.0,1.0,4.0,0.0,7.0,13.0,9.0,0.0,0.0,0.0
1473,Jean-Louis Leca,FRA,GK,Bastia,fr Ligue 1,30.0,1985.0,33.5,5.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
1474,Mathew Leckie,AUS,"MF,FW",Ingolstadt 04,de Bundesliga,25.0,1991.0,23.2,3.0,3.0,1.0,41.0,48.0,10.0,35.0,34.0,38.0,2.0,0.0,0.0
1475,Benjamin Lecomte,FRA,GK,Lorient,fr Ligue 1,25.0,1991.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1476,Joe Ledley,GB-WLS,MF,Crystal Palace,eng Premier League,29.0,1987.0,12.9,1.0,0.0,0.0,9.0,10.0,0.0,7.0,28.0,16.0,0.0,0.0,0.0
1477,Pierre Lees-Melou,FRA,"MF,FW",Dijon,fr Ligue 1,23.0,1993.0,27.6,3.0,0.0,0.0,41.0,33.0,8.0,40.0,41.0,57.0,0.0,0.0,0.0
1478,Matthias Lehmann,DEU,MF,Köln,de Bundesliga,33.0,1983.0,20.2,7.0,0.0,0.0,24.0,12.0,0.0,2.0,43.0,22.0,0.0,1.0,0.0
1479,Robert Leipertz,DEU,"FW,MF",Ingolstadt 04,de Bundesliga,23.0,1993.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1480,Moritz Leitner,DEU,MF,Lazio,it Serie A,23.0,1992.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1482,Moritz Leitner,DEU,MF,Augsburg,de Bundesliga,23.0,1992.0,2.7,0.0,0.0,0.0,6.0,8.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0
1483,Lucas Leiva,BRA,"MF,DF",Liverpool,eng Premier League,29.0,1987.0,12.4,4.0,0.0,0.0,18.0,12.0,0.0,5.0,36.0,26.0,0.0,0.0,0.0
1484,Florian Lejeune,FRA,DF,Eibar,es La Liga,25.0,1991.0,33.0,7.0,1.0,1.0,18.0,9.0,2.0,5.0,72.0,34.0,0.0,2.0,0.0
1485,Kevin Lejeune,FRA,MF,Metz,fr Ligue 1,31.0,1985.0,7.1,0.0,0.0,0.0,6.0,10.0,0.0,28.0,13.0,9.0,0.0,0.0,0.0
1486,Jonathan Leko,GBR,"FW,MF",West Brom,eng Premier League,17.0,1999.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
1487,Iñigo Lekue,ESP,"MF,DF",Athletic Club,es La Liga,23.0,1993.0,17.5,1.0,0.0,0.0,19.0,12.0,2.0,61.0,16.0,41.0,0.0,0.0,0.0
1488,Thomas Lemar,FRA,MF,Monaco,fr Ligue 1,20.0,1995.0,29.0,1.0,0.0,0.0,22.0,47.0,7.0,222.0,29.0,39.0,1.0,0.0,0.0
1489,Mario Lemina,GAB,MF,Juventus,it Serie A,22.0,1993.0,10.1,1.0,0.0,0.0,15.0,11.0,2.0,6.0,13.0,21.0,0.0,0.0,0.0
1490,Fabien Lemoine,FRA,MF,Saint-Étienne,fr Ligue 1,29.0,1987.0,8.7,0.0,1.0,0.0,11.0,6.0,0.0,3.0,17.0,15.0,0.0,0.0,0.0
1491,Álvaro Lemos,ESP,"DF,MF",Celta Vigo,es La Liga,23.0,1993.0,4.9,2.0,0.0,0.0,8.0,4.0,0.0,14.0,12.0,6.0,0.0,0.0,0.0
1492,Mauricio Lemos,URY,DF,Las Palmas,es La Liga,20.0,1995.0,20.6,6.0,0.0,0.0,22.0,9.0,0.0,0.0,40.0,26.0,0.0,1.0,0.0
1493,Clément Lenglet,FRA,DF,Sevilla,es La Liga,21.0,1995.0,15.1,2.0,0.0,0.0,35.0,8.0,3.0,4.0,25.0,28.0,0.0,1.0,0.0
1494,Clément Lenglet,FRA,DF,Nancy,fr Ligue 1,21.0,1995.0,18.0,4.0,0.0,0.0,23.0,24.0,0.0,0.0,50.0,31.0,1.0,1.0,0.0
1495,Ermir Lenjani,ALB,"DF,FW",Rennes,fr Ligue 1,26.0,1989.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1496,Aaron Lennon,GBR,"MF,FW",Everton,eng Premier League,29.0,1987.0,5.7,0.0,0.0,0.0,2.0,3.0,0.0,11.0,5.0,12.0,0.0,0.0,0.0
1497,Bernd Leno,DEU,GK,Leverkusen,de Bundesliga,24.0,1992.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1498,Jeremain Lens,NLD,"FW,MF",Sunderland,eng Premier League,28.0,1987.0,0.8,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
1499,Pedro León,ESP,MF,Eibar,es La Liga,29.0,1986.0,33.4,6.0,0.0,0.0,40.0,33.0,11.0,350.0,37.0,23.0,1.0,0.0,0.0
1500,Sergio León,ESP,FW,Osasuna,es La Liga,27.0,1989.0,26.6,4.0,0.0,0.0,22.0,32.0,26.0,19.0,3.0,2.0,3.0,0.0,0.0
1501,Benjamin Leroy,FRA,GK,Dijon,fr Ligue 1,27.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,Joleon Lescott,GBR,DF,Sunderland,eng Premier League,33.0,1982.0,1.4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1503,Filip Lesniak,SVK,MF,Tottenham,eng Premier League,20.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1504,Alexandre Letellier,FRA,GK,Angers,fr Ligue 1,25.0,1990.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Timo Letschert,NLD,DF,Sassuolo,it Serie A,23.0,1993.0,7.4,2.0,1.0,0.0,9.0,3.0,0.0,4.0,14.0,8.0,0.0,1.0,0.0
1506,Tobias Levels,DEU,DF,Ingolstadt 04,de Bundesliga,29.0,1986.0,8.0,3.0,1.0,0.0,23.0,19.0,0.0,25.0,28.0,11.0,0.0,1.0,0.0
1508,Dorian Lévêque,FRA,DF,Guingamp,fr Ligue 1,26.0,1989.0,1.8,1.0,0.0,0.0,2.0,5.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0
1509,Robert Lewandowski,POL,FW,Bayern Munich,de Bundesliga,27.0,1988.0,30.8,5.0,0.0,0.0,36.0,56.0,29.0,12.0,12.0,10.0,1.0,0.0,0.0
1510,Igor Lewczuk,POL,DF,Bordeaux,fr Ligue 1,31.0,1985.0,23.5,3.0,0.0,0.0,31.0,12.0,6.0,1.0,39.0,30.0,1.0,0.0,0.0
1511,Stefan Lex,DEU,MF,Ingolstadt 04,de Bundesliga,26.0,1989.0,3.7,3.0,0.0,0.0,5.0,9.0,3.0,7.0,5.0,14.0,0.0,0.0,0.0
1512,Aaron Leya Iseka,BEL,"MF,FW",Marseille,fr Ligue 1,18.0,1997.0,2.9,0.0,0.0,0.0,9.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0
1513,Dario Lezcano,PRY,FW,Ingolstadt 04,de Bundesliga,26.0,1990.0,27.9,4.0,0.0,0.0,70.0,136.0,30.0,2.0,22.0,22.0,2.0,0.0,0.0
1514,Luca Lezzerini,ITA,GK,Fiorentina,it Serie A,21.0,1995.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,Stephan Lichtsteiner,CHE,"DF,MF",Juventus,it Serie A,32.0,1984.0,20.7,5.0,0.0,0.0,22.0,25.0,2.0,79.0,19.0,20.0,0.0,1.0,0.0
1516,Lillo,ESP,DF,Sporting Gijón,es La Liga,27.0,1989.0,23.7,7.0,1.0,1.0,45.0,39.0,3.0,53.0,57.0,32.0,0.0,2.0,0.0
1517,Lucas Lima,BRA,DF,Nantes,fr Ligue 1,24.0,1991.0,37.6,5.0,2.0,1.0,37.0,28.0,4.0,314.0,52.0,100.0,1.0,1.0,0.0
1518,Heinz Lindner,AUT,GK,Eint Frankfurt,de Bundesliga,26.0,1990.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,Karol Linetty,POL,MF,Sampdoria,it Serie A,21.0,1995.0,26.5,5.0,0.0,0.0,52.0,52.0,1.0,17.0,28.0,74.0,0.0,0.0,0.0
1520,Jesse Lingard,GBR,"MF,FW",Manchester Utd,eng Premier League,23.0,1992.0,15.1,3.0,0.0,0.0,26.0,19.0,5.0,26.0,15.0,16.0,0.0,0.0,0.0
1521,Pol Lirola,ESP,DF,Sassuolo,it Serie A,18.0,1997.0,17.2,3.0,0.0,0.0,13.0,12.0,0.0,64.0,25.0,31.0,1.0,1.0,0.0
1522,Marko Livaja,HRV,FW,Las Palmas,es La Liga,22.0,1993.0,16.0,12.0,1.0,0.0,47.0,34.0,18.0,16.0,4.0,12.0,1.0,0.0,0.0
1523,Jake Livermore,GBR,MF,West Brom,eng Premier League,26.0,1989.0,14.5,2.0,0.0,0.0,17.0,8.0,0.0,3.0,19.0,21.0,0.0,0.0,0.0
1524,Jake Livermore,GBR,"MF,DF",Hull City,eng Premier League,26.0,1989.0,18.6,3.0,1.0,0.0,17.0,13.0,1.0,5.0,30.0,35.0,0.0,1.0,0.0
1525,Raúl Lizoain,ESP,GK,Las Palmas,es La Liga,25.0,1991.0,13.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
1526,Adem Ljajić,SRB,"FW,MF",Torino,it Serie A,24.0,1991.0,27.9,5.0,0.0,0.0,9.0,31.0,3.0,74.0,18.0,9.0,1.0,0.0,0.0
1527,Diego Llorente,ESP,"DF,MF",Málaga,es La Liga,22.0,1993.0,22.5,2.0,1.0,0.0,33.0,19.0,1.0,4.0,77.0,28.0,0.0,0.0,0.0
1528,Fernando Llorente,ESP,FW,Swansea City,eng Premier League,31.0,1985.0,27.1,2.0,0.0,0.0,51.0,31.0,12.0,8.0,2.0,17.0,0.0,0.0,0.0
1529,Marcos Llorente,ESP,MF,Alavés,es La Liga,21.0,1995.0,31.2,5.0,0.0,0.0,47.0,34.0,0.0,15.0,86.0,91.0,0.0,1.0,0.0
1530,Hugo Lloris,FRA,GK,Tottenham,eng Premier League,29.0,1986.0,33.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1531,Alexandre Llovet,FRA,FW,Montpellier,fr Ligue 1,18.0,1997.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1532,Giovani Lo Celso,ARG,MF,Paris S-G,fr Ligue 1,20.0,1996.0,0.9,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1534,Simone Lo Faso,ITA,MF,Palermo,it Serie A,18.0,1998.0,2.8,0.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
1535,Manuel Locatelli,ITA,MF,Milan,it Serie A,18.0,1998.0,18.8,7.0,0.0,0.0,29.0,32.0,0.0,7.0,20.0,41.0,0.0,0.0,0.0
1536,Francesco Lodi,ITA,MF,Udinese,it Serie A,32.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1537,Raoul Loé,CMR,MF,Osasuna,es La Liga,27.0,1989.0,6.3,2.0,0.0,0.0,12.0,2.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0
1538,Ruben Loftus-Cheek,GBR,MF,Chelsea,eng Premier League,20.0,1996.0,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,David Lombán,ESP,DF,Granada,es La Liga,29.0,1987.0,20.5,6.0,0.0,0.0,20.0,3.0,0.0,3.0,39.0,17.0,0.0,1.0,0.0
1540,Cristiano Lombardi,ITA,FW,Lazio,it Serie A,20.0,1995.0,4.9,4.0,0.0,0.0,12.0,8.0,3.0,27.0,2.0,8.0,1.0,0.0,1.0
1541,Kevin Long,IRL,DF,Burnley,eng Premier League,25.0,1990.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
1542,Shane Long,IRL,FW,Southampton,eng Premier League,29.0,1987.0,14.7,2.0,0.0,0.0,27.0,37.0,13.0,25.0,5.0,11.0,2.0,0.0,0.0
1543,Ademola Lookman,NGA,FW,Everton,eng Premier League,18.0,1997.0,3.2,0.0,0.0,0.0,4.0,7.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0
1544,Anthony Lopes,PRT,GK,Lyon,fr Ligue 1,25.0,1990.0,37.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
1545,Hélder Lopes,PRT,DF,Las Palmas,es La Liga,27.0,1989.0,13.6,4.0,0.0,0.0,17.0,24.0,1.0,46.0,19.0,19.0,0.0,0.0,0.0
1546,Rony Lopes,PRT,"MF,FW",Lille,fr Ligue 1,20.0,1995.0,20.7,2.0,0.0,0.0,26.0,32.0,4.0,82.0,8.0,23.0,0.0,1.0,0.0
1547,Adrián López,ESP,"FW,MF",Villarreal,es La Liga,28.0,1988.0,7.5,0.0,0.0,0.0,2.0,8.0,6.0,10.0,5.0,5.0,0.0,0.0,0.0
1548,David López,ESP,"DF,MF",Espanyol,es La Liga,26.0,1989.0,36.0,3.0,0.0,0.0,23.0,34.0,1.0,4.0,67.0,66.0,0.0,0.0,0.0
1549,Diego López,ESP,GK,Espanyol,es La Liga,34.0,1981.0,34.6,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Isma López,ESP,"DF,MF",Sporting Gijón,es La Liga,26.0,1990.0,19.2,5.0,0.0,0.0,24.0,16.0,8.0,65.0,29.0,29.0,0.0,0.0,0.0
1551,Javi López,ESP,DF,Espanyol,es La Liga,30.0,1986.0,16.9,3.0,0.0,0.0,29.0,20.0,0.0,47.0,35.0,44.0,0.0,0.0,0.0
1552,Maxi López,ARG,FW,Torino,it Serie A,32.0,1984.0,4.9,2.0,0.0,0.0,24.0,7.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0
1553,Maxime Lopez,FRA,MF,Marseille,fr Ligue 1,18.0,1997.0,24.1,4.0,0.0,0.0,50.0,25.0,4.0,80.0,35.0,28.0,0.0,0.0,0.0
1554,Unai López,ESP,MF,Leganés,es La Liga,20.0,1995.0,13.0,2.0,0.0,0.0,25.0,9.0,1.0,49.0,8.0,18.0,0.0,0.0,0.0
1555,Alberto Lora,ESP,DF,Sporting Gijón,es La Liga,29.0,1987.0,4.2,1.0,1.0,1.0,5.0,4.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0
1556,Jonas Lössl,DNK,GK,Mainz 05,de Bundesliga,27.0,1989.0,27.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1557,Jordan Lotiès,FRA,DF,Dijon,fr Ligue 1,31.0,1984.0,22.7,5.0,2.0,1.0,41.0,14.0,1.0,5.0,69.0,27.0,0.0,3.0,0.0
1558,Jeff Louis,HTI,"MF,FW",Caen,fr Ligue 1,23.0,1992.0,2.6,0.0,0.0,0.0,2.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0
1560,Donald Love,SYC,DF,Sunderland,eng Premier League,21.0,1994.0,6.8,1.0,0.0,0.0,8.0,4.0,0.0,20.0,15.0,14.0,0.0,0.0,0.0
1561,Dejan Lovren,HRV,DF,Liverpool,eng Premier League,27.0,1989.0,28.4,6.0,0.0,0.0,25.0,20.0,1.0,7.0,47.0,32.0,0.0,0.0,0.0
1562,Matthew Lowton,GBR,DF,Burnley,eng Premier League,27.0,1989.0,36.0,9.0,0.0,0.0,34.0,23.0,0.0,116.0,70.0,71.0,0.0,1.0,0.0
1563,Luciano,BRA,FW,Leganés,es La Liga,23.0,1993.0,13.1,3.0,0.0,0.0,23.0,13.0,16.0,7.0,6.0,14.0,1.0,0.0,0.0
1564,Filipe Luís,BRA,DF,Atlético Madrid,es La Liga,30.0,1985.0,33.4,5.0,0.0,0.0,33.0,46.0,6.0,95.0,67.0,77.0,0.0,0.0,0.0
1565,José Luis Gayà,ESP,DF,Valencia,es La Liga,21.0,1995.0,23.2,4.0,0.0,0.0,20.0,23.0,1.0,104.0,40.0,52.0,1.0,0.0,0.0
1566,Luisinho,PRT,"DF,MF",La Coruña,es La Liga,31.0,1985.0,21.2,6.0,0.0,0.0,44.0,29.0,2.0,82.0,43.0,43.0,0.0,0.0,0.0
1567,David Luiz,BRA,DF,Chelsea,eng Premier League,29.0,1987.0,32.8,6.0,0.0,0.0,29.0,30.0,3.0,7.0,69.0,27.0,0.0,0.0,0.0
1568,David Luiz,BRA,DF,Paris S-G,fr Ligue 1,29.0,1987.0,2.7,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0
1569,Jordan Lukaku,BEL,"MF,DF",Lazio,it Serie A,22.0,1994.0,9.5,2.0,0.0,0.0,11.0,2.0,5.0,24.0,10.0,16.0,0.0,0.0,0.0
1570,Romelu Lukaku,BEL,FW,Everton,eng Premier League,23.0,1993.0,36.3,3.0,0.0,0.0,32.0,34.0,36.0,46.0,0.0,9.0,0.0,0.0,0.0
1571,Dodi Lukebakio,BEL,"FW,MF",Toulouse,fr Ligue 1,18.0,1997.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0
1572,Saša Lukić,SRB,MF,Torino,it Serie A,19.0,1996.0,8.6,6.0,0.0,0.0,18.0,12.0,0.0,12.0,24.0,13.0,0.0,0.0,0.0
1573,Senad Lulić,BIH,"MF,FW",Lazio,it Serie A,30.0,1986.0,27.6,8.0,2.0,1.0,46.0,29.0,5.0,92.0,51.0,58.0,1.0,0.0,0.0
1574,Antonio Luna,ESP,DF,Eibar,es La Liga,25.0,1991.0,23.5,3.0,0.0,0.0,18.0,20.0,1.0,79.0,67.0,30.0,0.0,0.0,0.0
1575,Arnaud Lusamba,COD,"FW,MF",Nice,fr Ligue 1,19.0,1997.0,2.8,0.0,0.0,0.0,3.0,8.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0
1576,Fabian Lustenberger,CHE,"MF,DF",Hertha BSC,de Bundesliga,28.0,1988.0,16.7,1.0,0.0,0.0,30.0,25.0,0.0,2.0,50.0,28.0,0.0,0.0,0.0
1577,Andreas Luthe,DEU,GK,Augsburg,de Bundesliga,29.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,Germán Lux,ARG,GK,La Coruña,es La Liga,34.0,1982.0,24.5,5.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1579,Cheikh M'Bengue,SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28.0,1988.0,13.1,4.0,0.0,0.0,18.0,7.0,3.0,34.0,32.0,13.0,0.0,0.0,0.0
1580,Massimo Maccarone,ITA,FW,Empoli,it Serie A,36.0,1979.0,16.8,3.0,1.0,0.0,26.0,43.0,19.0,22.0,3.0,9.0,1.0,0.0,0.0
1581,Zinédine Machach,FRA,MF,Marseille,fr Ligue 1,20.0,1996.0,4.6,4.0,2.0,1.0,15.0,4.0,0.0,3.0,9.0,15.0,0.0,0.0,0.0
1582,Darwin Machís,VEN,"MF,FW",Leganés,es La Liga,23.0,1993.0,11.8,1.0,0.0,0.0,14.0,37.0,7.0,48.0,13.0,11.0,0.0,0.0,0.0
1583,Christian Maggio,ITA,DF,Napoli,it Serie A,34.0,1982.0,4.4,0.0,0.0,0.0,2.0,7.0,0.0,19.0,9.0,10.0,0.0,0.0,0.0
1584,Francesco Magnanelli,ITA,MF,Sassuolo,it Serie A,31.0,1984.0,13.3,2.0,0.0,0.0,25.0,35.0,0.0,4.0,38.0,34.0,0.0,0.0,0.0
1586,Harry Maguire,GBR,DF,Hull City,eng Premier League,23.0,1993.0,25.6,5.0,0.0,0.0,24.0,34.0,3.0,15.0,67.0,39.0,0.0,1.0,0.0
1587,Hicham Mahou,FRA,"FW,MF",Nice,fr Ligue 1,17.0,1999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,Riyad Mahrez,DZA,MF,Leicester City,eng Premier League,25.0,1991.0,31.4,4.0,0.0,0.0,23.0,66.0,8.0,153.0,28.0,24.0,1.0,0.0,0.0
1589,Raffaele Maiello,ITA,MF,Empoli,it Serie A,25.0,1991.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1590,Arne Maier,DEU,MF,Hertha BSC,de Bundesliga,17.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Domenico Maietta,ITA,DF,Bologna,it Serie A,33.0,1982.0,26.4,8.0,0.0,0.0,31.0,12.0,0.0,6.0,88.0,52.0,0.0,0.0,0.0
1592,Habib Maïga,CIV,"DF,MF",Saint-Étienne,fr Ligue 1,20.0,1996.0,3.3,0.0,0.0,0.0,7.0,0.0,0.0,10.0,9.0,2.0,0.0,1.0,0.0
1593,Mike Maignan,FRA,GK,Lille,fr Ligue 1,21.0,1995.0,6.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,Anthony Maisonnial,FRA,GK,Saint-Étienne,fr Ligue 1,18.0,1998.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,Ainsley Maitland-Niles,GBR,"DF,FW",Arsenal,eng Premier League,18.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1596,Abdul Majeed Waris,GHA,"FW,MF",Lorient,fr Ligue 1,24.0,1991.0,31.6,5.0,0.0,0.0,43.0,65.0,21.0,23.0,12.0,29.0,2.0,0.0,0.0
1597,Jean-Victor Makengo,FRA,MF,Caen,fr Ligue 1,18.0,1998.0,9.7,2.0,0.0,0.0,11.0,15.0,0.0,9.0,13.0,10.0,0.0,0.0,0.0
1598,Nikola Maksimović,SRB,DF,Napoli,it Serie A,24.0,1991.0,7.5,1.0,0.0,0.0,7.0,8.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0
1599,Steed Malbranque,FRA,MF,Caen,fr Ligue 1,36.0,1980.0,4.1,2.0,0.0,0.0,8.0,5.0,0.0,5.0,9.0,8.0,0.0,0.0,0.0
